team_id,player_name,pos,weight,player_img,height,hgt,stre,spd,jmp,endu,ins,dnk,ft,fg,tp,diq,oiq,drb,pss,reb,jersery_number,conference_id,division_id,region,team_name,team_abbrev,colors,team_img,team_img_small,color_0,color_1,color_2
21,Paolo Banchero,PF,250.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631094.png,81,58,40,69,55,78,78,92,47,60,40,30,64,59,45,76,,0.0,2.0,Orlando,Magic,ORL,"['#0077c0', '#C4ced4', '#000000']",https://i.imgur.com/H7YpO5e.png,https://i.imgur.com/eWcrkZz.png,#0077c0,#C4ced4,#000000
5,Georges Niang,F,230.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627777.png,79,49,60,50,49,56,48,26,70,83,77,41,57,44,49,51,,0.0,1.0,Cleveland,Cavaliers,CLE,"['#72253d', '#b4975a', '#72253d']",https://i.imgur.com/9xq1vir.png,https://i.imgur.com/0SjE4B4.png,#72253d,#b4975a,#72253d
12,Mason Plumlee,C,254.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203486.png,83,62,55,46,49,77,55,85,17,23,0,52,62,42,55,82,,1.0,5.0,Los Angeles,Clippers,LAC,"['#1d428a', '#BEC0C2', '#c8102E']",https://i.imgur.com/3WRLhVA.png,https://i.imgur.com/fm3b2SJ.png,#1d428a,#BEC0C2,#c8102E
29,Landry Shamet,SG,190.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629013.png,76,38,38,63,52,66,40,73,65,60,72,36,62,55,48,45,,0.0,2.0,Washington,Wizards,WAS,"['#002B5C', '#e31837', '#C4CED4']",https://i.imgur.com/KAX48d0.png,https://i.imgur.com/xwDq8vp.png,#002B5C,#e31837,#C4CED4
21,Franz Wagner,GF,220.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630532.png,82,60,56,56,47,59,52,77,63,84,45,41,56,56,48,53,,0.0,2.0,Orlando,Magic,ORL,"['#0077c0', '#C4ced4', '#000000']",https://i.imgur.com/H7YpO5e.png,https://i.imgur.com/eWcrkZz.png,#0077c0,#C4ced4,#000000
16,Robin Lopez,C,281.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201577.png,84,68,68,20,39,29,54,59,52,64,35,52,65,35,48,53,,0.0,1.0,Milwaukee,Bucks,MIL,"['#00471B', '#EEE1C6', '#0077c0']",https://i.imgur.com/DphT0BT.png,https://i.imgur.com/tg53Wze.png,#00471B,#EEE1C6,#0077c0
9,Cory Joseph,PG,193.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202709.png,75,36,33,48,47,36,30,60,65,56,56,49,52,55,54,59,,1.0,5.0,Golden State,Warriors,GSW,"['#1D428A', '#ffc72c', '#ffc72c']",https://i.imgur.com/lPL67qh.png,https://i.imgur.com/46Wu1vc.png,#1D428A,#ffc72c,#ffc72c
25,Alex Len,C,250.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203458.png,84,70,63,36,41,33,58,62,43,55,8,46,53,25,38,58,,1.0,5.0,Sacramento,Kings,SAC,"['#5a2d81', '#ffffff', '#63727a']",https://i.imgur.com/WgHr0BH.png,https://i.imgur.com/qYg12Er.png,#5a2d81,#ffffff,#63727a
10,Reggie Bullock,SF,205.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203493.png,78,48,58,49,49,96,43,10,55,70,74,45,69,41,39,45,,1.0,3.0,Houston,Rockets,HOU,"['#CE1141', '#ffffff', '#C4CED4']",https://i.imgur.com/nrigz17.png,https://i.imgur.com/MQCKbK9.png,#CE1141,#ffffff,#C4CED4
29,Johnny Davis,SG,195.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631098.png,77,45,31,55,63,65,55,46,52,50,49,35,51,46,33,60,,0.0,2.0,Washington,Wizards,WAS,"['#002B5C', '#e31837', '#C4CED4']",https://i.imgur.com/KAX48d0.png,https://i.imgur.com/xwDq8vp.png,#002B5C,#e31837,#C4CED4
13,Rui Hachimura,PF,230.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629060.png,80,56,62,55,49,54,46,66,43,97,49,35,64,43,39,65,,1.0,5.0,Los Angeles,Lakers,LAL,"['#FDB927', '#552583', '#000000']",https://content.sportslogos.net/logos/6/237/full/los_angeles_lakers_logo_primary_2024_sportslogosnet-7324.png,https://i.imgur.com/Xwr5PFQ.png,#FDB927,#552583,#000000
10,Boban Marjanovic,C,290.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626246.png,88,80,85,30,1,15,79,67,25,32,0,56,61,18,16,59,,1.0,3.0,Houston,Rockets,HOU,"['#CE1141', '#ffffff', '#C4CED4']",https://i.imgur.com/nrigz17.png,https://i.imgur.com/MQCKbK9.png,#CE1141,#ffffff,#C4CED4
13,Maxwell Lewis,SF,195.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641721.png,79,50,30,44,46,30,42,48,60,53,56,34,33,36,38,51,21,1.0,5.0,Los Angeles,Lakers,LAL,"['#FDB927', '#552583', '#000000']",https://content.sportslogos.net/logos/6/237/full/los_angeles_lakers_logo_primary_2024_sportslogosnet-7324.png,https://i.imgur.com/Xwr5PFQ.png,#FDB927,#552583,#000000
27,Chris Boucher,FC,200.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628449.png,81,63,56,46,70,52,30,85,53,43,53,53,50,39,31,74,,0.0,0.0,Toronto,Raptors,TOR,"['#ce1141', '#000000', '#ce1141']",https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Toronto_Raptors_logo.svg/1024px-Toronto_Raptors_logo.svg.png,https://i.imgur.com/RIJMbvD.png,#ce1141,#000000,#ce1141
23,Jordan Goodwin,G,200.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630692.png,75,40,25,74,80,15,38,43,51,83,50,50,63,51,52,72,,1.0,5.0,Phoenix,Suns,PHX,"['#1d1160', '#e56020', '#000000']",https://i.imgur.com/hyi60nj.png,https://i.imgur.com/UwbWcAg.png,#1d1160,#e56020,#000000
14,Derrick Rose,PG,200.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201565.png,74,36,42,68,80,40,61,60,69,89,43,35,63,68,45,64,,1.0,3.0,Memphis,Grizzlies,MEM,"['#5D76A9', '#12173F', '#F5B112']",https://i.imgur.com/8A1a3zw.png,https://i.imgur.com/mRTBrVV.png,#5D76A9,#12173F,#F5B112
11,T.J. McConnell,PG,190.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204456.png,73,32,30,67,68,38,38,40,60,78,35,60,53,60,57,60,,0.0,1.0,Indiana,Pacers,IND,"['#002D62', '#FDBB30', '#BEC0C2']",https://i.imgur.com/9MYESXY.png,https://i.imgur.com/kb9F5EN.png,#002D62,#FDBB30,#BEC0C2
29,Patrick Baldwin Jr.,F,190.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631116.png,81,61,34,51,39,33,47,49,47,48,43,20,29,38,42,58,,0.0,2.0,Washington,Wizards,WAS,"['#002B5C', '#e31837', '#C4CED4']",https://i.imgur.com/KAX48d0.png,https://i.imgur.com/xwDq8vp.png,#002B5C,#e31837,#C4CED4
4,Terry Taylor,F,230.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630678.png,77,57,65,43,44,42,55,54,44,47,37,39,64,20,40,70,,0.0,1.0,Chicago,Bulls,CHI,"['#CE1141', '#FFFFFF', '#000000']",https://i.imgur.com/Nulx9UE.png,https://i.imgur.com/T8ApQxR.png,#CE1141,#FFFFFF,#000000
18,Dyson Daniels,G,175.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630700.png,78,49,36,63,55,43,34,40,42,35,44,48,51,46,55,63,,1.0,3.0,New Orleans,Pelicans,NOP,"['#0C2340', '#C8102E', '#85714D']",https://i.imgur.com/eUddr3j.png,https://i.imgur.com/ysbNihB.png,#0C2340,#C8102E,#85714D
3,Bryce McGowens,SG,179.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631121.png,79,48,27,52,53,63,29,54,55,41,43,28,43,38,34,55,,0.0,2.0,Charlotte,Hornets,CHA,"['#00788C', '#1d1160', '#A1A1A4']",https://i.imgur.com/hW7G08N.png,https://i.imgur.com/vXDPD5H.png,#00788C,#1d1160,#A1A1A4
26,Cedi Osman,SF,230.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626224.png,79,53,35,59,48,51,43,59,42,80,68,40,59,46,51,47,,1.0,3.0,San Antonio,Spurs,SAS,"['#000000', '#c4ced4', '#c4ced4']",https://i.imgur.com/yXLRt2y.png,https://i.imgur.com/HSDTN4L.png,#000000,#c4ced4,#c4ced4
12,Joshua Primo,SG,189.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630563.png,76,42,37,50,66,29,27,52,47,43,48,24,35,40,37,56,,1.0,5.0,Los Angeles,Clippers,LAC,"['#1d428a', '#BEC0C2', '#c8102E']",https://i.imgur.com/3WRLhVA.png,https://i.imgur.com/fm3b2SJ.png,#1d428a,#BEC0C2,#c8102E
3,Frank Ntilikina,G,200.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628373.png,76,43,40,57,54,37,36,39,48,53,55,52,54,48,50,45,,0.0,2.0,Charlotte,Hornets,CHA,"['#00788C', '#1d1160', '#A1A1A4']",https://i.imgur.com/hW7G08N.png,https://i.imgur.com/vXDPD5H.png,#00788C,#1d1160,#A1A1A4
9,Gary Payton II,G,195.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627780.png,75,39,30,60,63,20,30,65,48,50,52,80,52,50,49,65,,1.0,5.0,Golden State,Warriors,GSW,"['#1D428A', '#ffc72c', '#ffc72c']",https://i.imgur.com/lPL67qh.png,https://i.imgur.com/46Wu1vc.png,#1D428A,#ffc72c,#ffc72c
6,Seth Curry,SG,185.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203552.png,74,33,30,62,47,40,48,40,67,81,93,47,65,50,53,52,,1.0,3.0,Dallas,Mavericks,DAL,"['#0064b1', '#bbc4ca', '#000000']",https://i.imgur.com/OGDsVKN.png,https://i.imgur.com/kK4kDaz.png,#0064b1,#bbc4ca,#000000
9,Dario Saric,FC,225.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203967.png,82,60,45,47,25,20,50,54,68,62,54,43,62,48,51,69,,1.0,5.0,Golden State,Warriors,GSW,"['#1D428A', '#ffc72c', '#ffc72c']",https://i.imgur.com/lPL67qh.png,https://i.imgur.com/46Wu1vc.png,#1D428A,#ffc72c,#ffc72c
2,Dariq Whitehead,GF,215.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641727.png,78,46,37,65,63,25,38,52,40,51,45,23,22,46,38,50,0,0.0,0.0,Brooklyn,Nets,BKN,"['#000000', '#FFFFFF', '#000000']",https://i.imgur.com/lDrufi8.png,https://i.imgur.com/hehPiuV.png,#000000,#FFFFFF,#000000
21,Joe Ingles,F,220.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204060.png,80,48,44,46,34,35,26,40,57,55,75,55,57,41,60,50,,0.0,2.0,Orlando,Magic,ORL,"['#0077c0', '#C4ced4', '#000000']",https://i.imgur.com/H7YpO5e.png,https://i.imgur.com/eWcrkZz.png,#0077c0,#C4ced4,#000000
22,Furkan Korkmaz,GF,202.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627788.png,79,44,39,55,45,37,40,35,64,76,65,46,55,59,48,62,,0.0,0.0,Philadelphia,76ers,PHI,"['#2c386b', '#ffffff', '#b90728']",https://i.imgur.com/LfVzjKN.png,https://i.imgur.com/Paxjuko.png,#2c386b,#ffffff,#b90728
22,Mo Bamba,C,231.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628964.png,84,74,40,44,60,20,39,43,52,50,55,38,53,41,40,72,,0.0,0.0,Philadelphia,76ers,PHI,"['#2c386b', '#ffffff', '#b90728']",https://i.imgur.com/LfVzjKN.png,https://i.imgur.com/Paxjuko.png,#2c386b,#ffffff,#b90728
18,Jeremiah Robinson-Earl,FC,242.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630526.png,80,51,55,55,49,52,32,40,54,57,55,47,58,42,38,75,,1.0,3.0,New Orleans,Pelicans,NOP,"['#0C2340', '#C8102E', '#85714D']",https://i.imgur.com/eUddr3j.png,https://i.imgur.com/ysbNihB.png,#0C2340,#C8102E,#85714D
5,Tristan Thompson,FC,254.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202684.png,81,60,71,53,72,44,78,73,23,10,0,32,50,35,39,85,,0.0,1.0,Cleveland,Cavaliers,CLE,"['#72253d', '#b4975a', '#72253d']",https://i.imgur.com/9xq1vir.png,https://i.imgur.com/0SjE4B4.png,#72253d,#b4975a,#72253d
23,Drew Eubanks,C,245.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629234.png,81,59,65,42,56,50,45,66,46,57,15,51,59,38,49,75,,1.0,5.0,Phoenix,Suns,PHX,"['#1d1160', '#e56020', '#000000']",https://i.imgur.com/hyi60nj.png,https://i.imgur.com/UwbWcAg.png,#1d1160,#e56020,#000000
21,Gary Harris,SG,210.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203914.png,76,37,48,61,67,85,34,40,66,59,72,52,55,45,41,44,,0.0,2.0,Orlando,Magic,ORL,"['#0077c0', '#C4ced4', '#000000']",https://i.imgur.com/H7YpO5e.png,https://i.imgur.com/eWcrkZz.png,#0077c0,#C4ced4,#000000
13,Max Christie,SG,184.0,https://cdn.nba.com/headshots/nba/latest/260x190/1631108.png,79,48,30,58,57,24,28,43,52,52,55,30,34,43,45,31,,1.0,5.0,Los Angeles,Lakers,LAL,"['#FDB927', '#552583', '#000000']",https://content.sportslogos.net/logos/6/237/full/los_angeles_lakers_logo_primary_2024_sportslogosnet-7324.png,https://i.imgur.com/Xwr5PFQ.png,#FDB927,#552583,#000000
28,Simone Fontecchio,SF,209.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631323.png,80,52,39,47,43,48,28,45,61,82,77,38,55,44,40,45,,1.0,4.0,Utah,Jazz,UTA,"['#fff21f', '#000000', '#000000']",https://i.imgur.com/jWkcCCN.png,https://i.imgur.com/m1XTrDh.png,#fff21f,#000000,#000000
21,Anthony Black,GF,185.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641710.png,79,45,35,58,67,95,40,66,38,35,48,34,53,54,43,57,0,0.0,2.0,Orlando,Magic,ORL,"['#0077c0', '#C4ced4', '#000000']",https://i.imgur.com/H7YpO5e.png,https://i.imgur.com/eWcrkZz.png,#0077c0,#C4ced4,#000000
5,Dean Wade,PF,228.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629731.png,81,59,38,55,54,57,40,30,46,85,75,44,59,37,39,54,,0.0,1.0,Cleveland,Cavaliers,CLE,"['#72253d', '#b4975a', '#72253d']",https://i.imgur.com/9xq1vir.png,https://i.imgur.com/0SjE4B4.png,#72253d,#b4975a,#72253d
28,Taylor Hendricks,F,210.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641707.png,81,58,38,53,67,28,40,47,48,48,52,38,34,40,37,54,0,1.0,4.0,Utah,Jazz,UTA,"['#fff21f', '#000000', '#000000']",https://i.imgur.com/jWkcCCN.png,https://i.imgur.com/m1XTrDh.png,#fff21f,#000000,#000000
20,Vasilije Micic,PG,203.0,https://cdn.nba.com/headshots/nba/latest/260x190/203995.png,77,40,44,57,29,48,31,62,79,40,68,32,55,65,61,31,29,1.0,4.0,Oklahoma City,Thunder,OKC,"['#007ac1', '#ffffff', '#ef3b24']",https://i.imgur.com/fsQiSlP.png,https://i.imgur.com/ifBY6ON.png,#007ac1,#ffffff,#ef3b24
2,Day'Ron Sharpe,C,265.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630549.png,83,63,68,47,59,43,37,66,12,45,14,47,55,32,41,78,,0.0,0.0,Brooklyn,Nets,BKN,"['#000000', '#FFFFFF', '#000000']",https://i.imgur.com/lDrufi8.png,https://i.imgur.com/hehPiuV.png,#000000,#FFFFFF,#000000
2,Keon Johnson,SG,185.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630553.png,75,38,36,64,80,50,40,70,48,58,44,44,41,43,47,45,,0.0,0.0,Brooklyn,Nets,BKN,"['#000000', '#FFFFFF', '#000000']",https://i.imgur.com/lDrufi8.png,https://i.imgur.com/hehPiuV.png,#000000,#FFFFFF,#000000
3,Theo Maledon,PG,175.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630177.png,76,38,33,57,53,40,36,52,54,44,49,46,52,54,55,57,,0.0,2.0,Charlotte,Hornets,CHA,"['#00788C', '#1d1160', '#A1A1A4']",https://i.imgur.com/hW7G08N.png,https://i.imgur.com/vXDPD5H.png,#00788C,#1d1160,#A1A1A4
15,Jaime Jaquez Jr.,SF,225.0,https://cdn.nba.com/headshots/nba/latest/260x190/1631170.png,79,45,41,54,43,62,55,44,48,81,52,47,64,42,51,61,11,0.0,2.0,Miami,Heat,MIA,"['#000000', '#ffffff', '#98002e']",https://i.imgur.com/GpjJXPd.png,https://i.imgur.com/DIKI6hY.png,#000000,#ffffff,#98002e
17,Nickeil Alexander-Walker,GF,205.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629638.png,77,42,25,58,73,30,38,55,48,70,65,48,62,51,42,48,,1.0,4.0,Minnesota,Timberwolves,MIN,"['#0c2340', '#ffffff', '#236192']",https://i.imgur.com/037yAWf.png,https://i.imgur.com/tVyaRnG.png,#0c2340,#ffffff,#236192
15,Thomas Bryant,C,248.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628418.png,82,64,60,41,58,30,50,54,63,64,42,43,56,55,44,67,,0.0,2.0,Miami,Heat,MIA,"['#000000', '#ffffff', '#98002e']",https://i.imgur.com/GpjJXPd.png,https://i.imgur.com/DIKI6hY.png,#000000,#ffffff,#98002e
19,Jericho Sims,C,250.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630579.png,81,60,68,44,69,66,35,70,24,35,0,48,55,20,35,87,,0.0,0.0,New York,Knicks,NYK,"['#006BB6', '#F58426', '#BEC0C2']",https://i.imgur.com/5sMoAPA.png,https://i.imgur.com/nvApVkz.png,#006BB6,#F58426,#BEC0C2
4,Julian Phillips,SF,200.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641763.png,80,49,31,56,70,23,45,67,51,36,35,29,24,46,33,52,15,0.0,1.0,Chicago,Bulls,CHI,"['#CE1141', '#FFFFFF', '#000000']",https://i.imgur.com/Nulx9UE.png,https://i.imgur.com/T8ApQxR.png,#CE1141,#FFFFFF,#000000
1,Sviatoslav Mykhailiuk,GF,205.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629004.png,79,47,28,63,46,32,38,49,60,61,63,33,53,49,42,54,,0.0,0.0,Boston,Celtics,BOS,"['#007A33', '#ffffff', '#ffffff']",https://i.imgur.com/xKp3GGG.png,https://i.imgur.com/Jts3BXK.png,#007A33,#ffffff,#ffffff
14,Santi Aldama,FC,215.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630583.png,83,63,45,50,56,55,36,62,41,68,53,44,61,49,44,60,,1.0,3.0,Memphis,Grizzlies,MEM,"['#5D76A9', '#12173F', '#F5B112']",https://i.imgur.com/8A1a3zw.png,https://i.imgur.com/mRTBrVV.png,#5D76A9,#12173F,#F5B112
6,Greg Brown III,PF,206.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630535.png,80,56,45,53,60,31,39,47,48,44,40,40,33,30,38,52,,1.0,3.0,Dallas,Mavericks,DAL,"['#0064b1', '#bbc4ca', '#000000']",https://i.imgur.com/OGDsVKN.png,https://i.imgur.com/kK4kDaz.png,#0064b1,#bbc4ca,#000000
18,Jose Alvarado,PG,179.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630631.png,72,22,29,71,60,10,40,68,56,79,54,69,70,51,56,66,,1.0,3.0,New Orleans,Pelicans,NOP,"['#0C2340', '#C8102E', '#85714D']",https://i.imgur.com/eUddr3j.png,https://i.imgur.com/ysbNihB.png,#0C2340,#C8102E,#85714D
3,Ish Smith,PG,175.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202397.png,72,22,37,67,57,54,33,64,35,65,40,31,60,68,66,48,,0.0,2.0,Charlotte,Hornets,CHA,"['#00788C', '#1d1160', '#A1A1A4']",https://i.imgur.com/hW7G08N.png,https://i.imgur.com/vXDPD5H.png,#00788C,#1d1160,#A1A1A4
27,Thaddeus Young,PF,235.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201152.png,80,53,45,58,45,33,34,50,29,55,39,68,54,51,55,72,,0.0,0.0,Toronto,Raptors,TOR,"['#ce1141', '#000000', '#ce1141']",https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Toronto_Raptors_logo.svg/1024px-Toronto_Raptors_logo.svg.png,https://i.imgur.com/RIJMbvD.png,#ce1141,#000000,#ce1141
23,Yuta Watanabe,F,215.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629139.png,81,56,44,50,49,57,44,45,53,61,76,49,47,42,37,60,,1.0,5.0,Phoenix,Suns,PHX,"['#1d1160', '#e56020', '#000000']",https://i.imgur.com/hyi60nj.png,https://i.imgur.com/UwbWcAg.png,#1d1160,#e56020,#000000
27,Ron Harper Jr.,GF,245.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631199.png,78,44,43,57,62,35,33,54,46,56,57,30,42,45,29,61,,0.0,0.0,Toronto,Raptors,TOR,"['#ce1141', '#000000', '#ce1141']",https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Toronto_Raptors_logo.svg/1024px-Toronto_Raptors_logo.svg.png,https://i.imgur.com/RIJMbvD.png,#ce1141,#000000,#ce1141
17,Troy Brown Jr.,GF,215.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628972.png,78,49,46,58,50,58,34,25,54,68,53,44,59,43,46,60,,1.0,4.0,Minnesota,Timberwolves,MIN,"['#0c2340', '#ffffff', '#236192']",https://i.imgur.com/037yAWf.png,https://i.imgur.com/tVyaRnG.png,#0c2340,#ffffff,#236192
8,Joe Harris,GF,220.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203925.png,78,43,45,56,55,68,40,28,53,76,87,38,60,42,47,65,,0.0,1.0,Detroit,Pistons,DET,"['#1d428a', '#c8102e', '#bec0c2']",https://i.imgur.com/uF4RvQt.png,https://i.imgur.com/XKpV0aX.png,#1d428a,#c8102e,#bec0c2
22,Javonte Smart,PG,205.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630606.png,76,38,38,56,41,33,32,55,62,48,47,53,47,50,54,45,,0.0,0.0,Philadelphia,76ers,PHI,"['#2c386b', '#ffffff', '#b90728']",https://i.imgur.com/LfVzjKN.png,https://i.imgur.com/Paxjuko.png,#2c386b,#ffffff,#b90728
15,Haywood Highsmith,SF,220.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/dleague/1629312.png,79,48,45,45,50,45,40,49,48,68,55,46,53,39,38,63,,0.0,2.0,Miami,Heat,MIA,"['#000000', '#ffffff', '#98002e']",https://i.imgur.com/GpjJXPd.png,https://i.imgur.com/DIKI6hY.png,#000000,#ffffff,#98002e
22,Danuel House Jr.,F,220.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png,78,50,50,50,59,48,40,58,55,54,59,47,56,47,44,55,,0.0,0.0,Philadelphia,76ers,PHI,"['#2c386b', '#ffffff', '#b90728']",https://i.imgur.com/LfVzjKN.png,https://i.imgur.com/Paxjuko.png,#2c386b,#ffffff,#b90728
26,Devonte' Graham,PG,195.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628984.png,73,30,28,63,57,60,43,75,62,64,73,43,62,53,54,57,,1.0,3.0,San Antonio,Spurs,SAS,"['#000000', '#c4ced4', '#c4ced4']",https://i.imgur.com/yXLRt2y.png,https://i.imgur.com/HSDTN4L.png,#000000,#c4ced4,#c4ced4
0,Wesley Matthews,GF,220.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202083.png,76,43,50,48,49,50,25,45,61,64,60,45,60,41,45,50,,0.0,2.0,Atlanta,Hawks,ATL,"['#c8102e', '#ffffff', '#fdb927']",https://i.imgur.com/i1TZWrw.png,https://i.imgur.com/bFOmyEh.png,#c8102e,#ffffff,#fdb927
12,Kobe Brown,F,250.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641738.png,80,55,54,57,47,32,27,49,55,50,52,37,46,49,38,57,21,1.0,5.0,Los Angeles,Clippers,LAC,"['#1d428a', '#BEC0C2', '#c8102E']",https://i.imgur.com/3WRLhVA.png,https://i.imgur.com/fm3b2SJ.png,#1d428a,#BEC0C2,#c8102E
17,Wendell Moore Jr.,SF,216.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631111.png,77,40,48,55,55,44,62,61,59,43,40,39,38,32,39,60,,1.0,4.0,Minnesota,Timberwolves,MIN,"['#0c2340', '#ffffff', '#236192']",https://i.imgur.com/037yAWf.png,https://i.imgur.com/tVyaRnG.png,#0c2340,#ffffff,#236192
7,Julian Strawther,SF,205.0,https://cdn.nba.com/headshots/nba/latest/260x190/1631124.png,79,46,45,52,59,50,37,32,48,65,68,39,54,33,33,57,3,1.0,4.0,Denver,Nuggets,DEN,"['#0E2240', '#FEC524', '#8B2131']",https://i.imgur.com/qdYVFSV.png,https://i.imgur.com/xyFKqng.png,#0E2240,#FEC524,#8B2131
20,Isaiah Joe,SG,165.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630198.png,76,37,45,57,57,40,36,52,62,58,86,45,60,48,39,47,,1.0,4.0,Oklahoma City,Thunder,OKC,"['#007ac1', '#ffffff', '#ef3b24']",https://i.imgur.com/fsQiSlP.png,https://i.imgur.com/ifBY6ON.png,#007ac1,#ffffff,#ef3b24
23,Keita Bates-Diop,F,229.0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628966.png,80,54,58,54,47,38,30,72,55,39,52,48,63,39,38,62,,1.0,5.0,Phoenix,Suns,PHX,"['#1d1160', '#e56020', '#000000']",https://i.imgur.com/hyi60nj.png,https://i.imgur.com/UwbWcAg.png,#1d1160,#e56020,#000000
13,Jalen Hood-Schifino,G,210.0,https://cdn.nba.com/headshots/nba/latest/260x190/1641720.png,77,42,46,58,55,47,47,50,43,61,39,33,37,52,51,50,0,1.0,5.0,Los Angeles,Lakers,LAL,"['#FDB927', '#552583', '#000000']",https://content.sportslogos.net/logos/6/237/full/los_angeles_lakers_logo_primary_2024_sportslogosnet-7324.png,https://i.imgur.com/Xwr5PFQ.png,#FDB927,#552583,#000000
